,rank,songname,artist,urls,lyrics_raw,word_counts,unique_word_counts,lyrkl_score,Year
10,11,Locked-Out-of-Heaven,Bruno-Mars,http://genius.com/Bruno-Mars-Locked-Out-of-Heaven-lyrics,"[Intro] / One, two, one, two, three / Aw, yeah yeah / Aw, yeah yeah yeah yeah, ooh! / Aw, yeah yeah / Aw, yeah yeah yeah yeah, ooh! / [Verse 1] / Never had much faith in love or miracles / Never wanna put my heart on the line / But swimming in your water is something spiritual / I'm born again every time you spend the night / [Pre-Chorus] / Cause your sex takes me to paradise / Yeah, your sex takes me to paradise / And it shows, yeah yeah yeah / [Chorus] / Cause you make me feel like I've been locked out of heaven / For too long, for too long / Yeah, you make me feel like I've been locked out of heaven / For too long, for too long / [Post-Chorus] / Aw, yeah yeah yeah yeah, ooh! / Aw, yeah yeah / Aw, yeah yeah yeah yeah, ooh! / [Verse 2] / You bring me to my knees, you make me testify / You can make a sinner change his ways / Open up your gates cause I can't wait to see the light / And right there is where I wanna stay / [Pre-Chorus] / Cause your sex takes me to paradise / Yeah, your sex takes me to paradise / And it shows, yeah yeah yeah / [Chorus] / Cause you make me feel like I've been locked out of heaven / For too long, for too long / Yeah, you make me feel like I've been locked out of heaven / For too long, for too long / [Bridge] / Oh-oh-oh-oh, yeah yeah yeah / Can I just stay here? / Spend the rest of my days here? / Oh-oh-oh-oh, yeah yeah yeah / Can I just stay here? / Spend the rest of my days here? / [Chorus] / Cause you make me feel like I've been locked out of heaven / For too long, for too long / Yeah, you make me feel like I've been locked out of heaven / For too long, for too long / [Outro] / Aw, yeah yeah yeah yeah, ooh! / Aw, yeah yeah / Aw, yeah yeah yeah yeah, ooh!",306.0,91.0,27.0620915033,2013
11,12,Ho-Hey,The-Lumineers,http://genius.com/The-Lumineers-Ho-Hey-lyrics,"[Verse 1] / I been trying to do it right / I been living a lonely life / I been sleepin' here instead / I been sleepin' in my bed / I been sleepin' in my bed / So show me family / All the blood that I will bleed / I don't know where I belong / I don't know where I went wrong / But I can write a song / [Hook] / I belong with you, you belong with me / You're my sweetheart / I belong with you, you belong with me / You're my sweetheart / [Verse 2] / I don't think you're right for him / Think of what it might have been if we / Took a bus to Chinatown / I'd be standin' on Canal, and Bowery / And she'd be standin' next to me / [Hook] / I belong with you, you belong with me / You're my sweetheart / I belong with you, you belong with me / You're my sweetheart / [Bridge] / Love we need it now / Let's hope for some / Cause oh, we're bleedin' out / [Hook] / I belong with you, you belong with me / You're my sweetheart / I belong with you, you belong with me / You're my sweetheart",175.0,76.0,33.0057142857,2013
12,13,Stay,Rihanna,http://genius.com/Rihanna-Stay-lyrics,"[Verse 1: Rihanna] / All along it was a fever / A cold sweat, hot-headed believer / I threw my hands in the air, said show me something / He said, ""If you dare come a little closer / Round and around and around and around we go / Oh now tell me now tell me now tell me now you know"" / [Hook: Rihanna] / Not really sure how to feel about it / Something in the way you move / Makes me feel like I can't live without you / And it takes me all the way / I want you to stay / [Verse 2: Mikky Ekko] / It's not much of a life you're living / It's not just something you take, it's given / Round and around and around and around we go / Oh now tell me now tell me now tell me now you know / [Hook: Mikky Ekko] / Not really sure how to feel about it / Something in the way you move / Makes me feel like I can't live without you / And it takes me all the way / I want you to stay / [Bridge: Rihanna & Mikky Ekko] / The reason I hold on / Cause I need this hole gone / Funny you're the broken one / But I'm the only one who needed saving / Cause when you never see the light / It's hard to know which one of us is caving / [Hook: Rihanna & Mikky Ekko] / Not really sure how to feel about it / Something in the way you move / Makes me feel like I can't live without you / And it takes me all the way / I want you to stay / Stay / I want you to stay / Ooh",244.0,98.0,39.3606557377,2013
13,14,Get-Lucky,Daft-Punk,http://genius.com/Daft-Punk-Get-Lucky-lyrics,"[Verse 1: Pharrell] / Like the legend of the phoenix / All ends with beginnings / What keeps the planet spinning / The force from the beginning / [Pre-Chorus: Pharrell] / We've come too far / To give up who we are / So let's raise the bar / And our cups to the stars / [Chorus: Pharrell] / She's up all night to the sun, I'm up all night to get some / She's up all night for good fun, I'm up all night to get lucky / We're up all night to the sun, we're up all night to get some / We're up all night for good fun, we're up all night to get lucky / We're up all night to get lucky, we're up all night to get lucky / We're up all night to get lucky, we're up all night to get lucky / [Verse 2: Pharrell] / The present has no ribbon / Your gift keeps on giving / What is this I'm feeling? / If you want to leave, I'm with it / [Pre-Chorus: Pharrell] / We've come too far / To give up who we are / So let's raise the bar / And our cups to the stars / [Chorus: Pharrell] / She's up all night to the sun, I'm up all night to get some / She's up all night for good fun, I'm up all night to get lucky / We're up all night to the sun, we're up all night to get some / We're up all night for good fun, we're up all night to get lucky / We're up all night to get lucky, we're up all night to get lucky / We're up all night to get lucky, we're up all night to get lucky / [Bridge: Daft Punk] / We're up all night to get / We're up all night to get / We're up all night to get / We're up all night to get / We're up all night to get / We're up all night to get / We're up all night to get / We're up all night to get / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / [Pre-Chorus: Pharrell] / We've come too far / To give up who we are / So let's raise the bar / And our cups to the stars / [Chorus: Pharrell] / She's up all night to the sun, I'm up all night to get some / She's up all night for good fun, I'm up all night to get lucky / We're up all night to the sun, we're up all night to get some / We're up all night for good fun, we're up all night to get lucky / We're up all night to get lucky, we're up all night to get lucky / We're up all night to get lucky, we're up all night to get lucky / [Outro: Pharrell] / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky / We're up all night to get lucky",490.0,65.0,8.62244897959,2013
14,15,Royals,Lorde,http://genius.com/Lorde-Royals-lyrics,"[Produced by Joel Little] / [Video by Joel Kefali] / [Verse 1] / I've never seen a diamond in the flesh / I cut my teeth on wedding rings in the movies / And I'm not proud of my address / In the torn up town, no post code envy / [Pre-Chorus] / But every song's like gold teeth, Grey Goose, trippin' in the bathroom / Blood stains, ball gowns, trashin' the hotel room / We don't care; we're driving Cadillacs in our dreams / But everybody's like Cristal, Maybach, diamonds on your timepiece / Jet planes, islands, tigers on a gold leash / We don't care; we aren't caught up in your love affair / [Chorus] / And we'll never be royals (royals) / It don't run in our blood / That kind of luxe just ain't for us / We crave a different kind of buzz / Let me be your ruler (ruler), you can call me Queen Bee / And baby I'll rule (I'll rule I'll rule I'll rule...) / Let me live that fantasy / [Verse 2] / My friends and I we've cracked the code / We count our dollars on the train to the party / And everyone who knows us knows / That we're fine with this, we didn't come from money / [Pre-Chorus] / But every song's like gold teeth, Grey Goose, trippin' in the bathroom / Blood stains, ball gowns, trashin' the hotel room / We don't care; we're driving Cadillacs in our dreams / But everybody's like Cristal, Maybach, diamonds on your timepiece / Jet planes, islands, tigers on a gold leash / We don't care; we aren't caught up in your love affair / [Chorus] / And we'll never be royals (royals) / It don't run in our blood / That kind of luxe just ain't for us / We crave a different kind of buzz / Let me be your ruler (ruler), you can call me Queen Bee / And baby I'll rule (I'll rule I'll rule I'll rule...) / Let me live that fantasy / [Bridge] / (Oooh ooooh ohhh) / We're bigger than we ever dreamed / And I'm in love with being queen / (Oooooh ooooh ohhhhh) / Life is great, without a care / We aren't caught up in your love affair / [Chorus] / And we'll never be royals (royals) / It don't run in our blood / That kind of luxe just ain't for us / We crave a different kind of buzz / Let me be your ruler (ruler), you can call me Queen Bee / And baby I'll rule (I'll rule I'll rule I'll rule...) / Let me live that fantasy",347.0,131.0,49.4553314121,2013
15,16,I-Knew-You-Were-Trouble,Taylor-Swift,http://genius.com/Taylor-Swift-I-Knew-You-Were-Trouble-lyrics,"[Intro] / [Verse 1] / Once upon a time, a few mistakes ago / I was in your sights, you got me alone / You found me, you found me, you found me / I guess you didn't care, and I guess I liked that / And when I fell hard, you took a step back / Without me, without me, without me / [Pre-Chorus] / And he's long gone, when he's next to me / And I realize the blame is on me / [Chorus] / Cause I knew you were trouble when you walked in / So shame on me now / Flew me to places I'd never been / Till you put me down, oh / I knew you were trouble when you walked in / So shame on me now / Flew me to places I'd never been / Now I'm lying on the cold hard ground / Oh, oh / Trouble, trouble, trouble / Oh, oh / Trouble, trouble, trouble / [Verse 2] / No apologies, he'll never see you cry / Pretends he doesn't know that he's the reason why / You're drowning, you're drowning / You're drowning / And I heard you moved on, from whispers on the street / A new notch in your belt is all I'll ever be / And now I see, now I see / Now I see / [Pre-Chorus] / He was long gone when he met me / And I realize the joke is on me, hey! / [Chorus] / Cause I knew you were trouble when you walked in / So shame on me now / Flew me to places I'd never been / Till you put me down, oh / I knew you were trouble when you walked in / So shame on me now / Flew me to places I'd never been / Now I'm lying on the cold hard ground / Oh, oh / Trouble, trouble, trouble / Oh, oh / Trouble, trouble, trouble / [Bridge] / And the saddest fear, comes creeping in / That you never loved me / Or her, or anyone, or anything, yeah! / [Chorus] / Cause I knew you were trouble when you walked in / So shame on me now / Flew me to places I'd never been / Till you put me down, oh / I knew you were trouble when you walked in / So shame on me now / Flew me to places I'd never been / Now I'm lying on the cold hard ground / Oh, oh / Trouble, trouble, trouble / Oh, oh / Trouble, trouble, trouble / [Outro]",361.0,110.0,33.5180055402,2013
16,17,We-Cant-Stop,Miley-Cyrus,http://genius.com/Miley-Cyrus-We-Cant-Stop-lyrics,"[Intro] / It’s our party we can do what we want / It’s our party we can say what we want / It’s our party we can love who we want / We can kiss who we want / We can screw who we want / [Verse 1] / Red cups and sweaty bodies everywhere / Hands in the air like we don’t care / Cause we came to have so much fun now / Bet somebody here might get some now / If you’re not ready to go home / Can I get a ""hell no""? / Cause we gonna go all night / Till we see the sunlight, alright / [Pre-Hook] / So la-da-di-da-di we like to party / Dancing with Molly / Doing whatever we want / This is our house / This is our rules / And we can’t stop / And we won’t stop / Can’t you see it’s we who own the night? / Can’t you see it we who bout that life / [Hook] / And we can’t stop / And we won’t stop / We run things, things don’t run we / Don’t take nothing from nobody / It’s our party we can do what we want / It’s our party we can say what we want / It’s our party we can love who we want / We can kiss who we want / We can screw who we want / [Verse 2] / To my homegirls here with the big butt / Shaking it like we at a strip club / Remember only God can judge ya / Forget the haters, cause somebody loves ya / And everyone in line in the bathroom / Trying to get a line in the bathroom / We all so turnt up here / Getting turnt up yea yea / [Pre-Hook] / So la-da-di-da-di we like to party / Dancing with Molly / Doing whatever we want / This is our house / This is our rules / And we can’t stop / And we won’t stop / Can’t you see it’s we who own the night? / Can’t you see it we who bout’ that life / [Hook] / And we can’t stop / And we won’t stop / We run things, things don’t run we / Don’t take nothing from nobody / It’s our party we can do what we want / It’s our party we can say what we want / It’s our party we can love who we want / We can kiss who we want / We can screw who we want / [Bridge] / It’s our party we can do what we want to! / It’s our house we can love who we want to! / It’s our song we can sing if we want to! / It’s my mouth I can say what I want to / Yeah! Yeah! Yeah! Eh! / [Hook] / And we can’t stop / And we won’t stop / We run things, things don’t run we / Don’t take nothing from nobody",426.0,122.0,34.9389671362,2013
17,18,Wrecking-Ball,Miley-Cyrus,http://genius.com/Miley-Cyrus-Wrecking-Ball-lyrics,"[Produced by Dr. Luke and Cirkut] / [Video by Terry Richardson] / [Verse 1] / We clawed, we chained, our hearts in vain / We jumped, never asking why / We kissed, I fell under your spell / A love no one could deny / [Pre-Hook] / Don’t you ever say I just walked away / I will always want you / I can’t live a lie, running for my life / I will always want you / [Hook 1] / I came in like a wrecking ball / I never hit so hard in love / All I wanted was to break your walls / All you ever did was wreck me / Yeah you, you wreck me / [Verse 2] / I put you high up in the sky / And now, you’re not coming down / It slowly turned, you let me burn / And now, we’re ashes on the ground / [Pre-Hook] / Don’t you ever say I just walked away / I will always want you / I can’t live a lie, running for my life / I will always want you / [Hook 1] / I came in like a wrecking ball / I never hit so hard in love / All I wanted was to break your walls / All you ever did was wreck me / Yeah you, you wreck me / [Hook 2] / I came in like a wrecking ball / Yeah, I just closed my eyes and swung / Left me crashing in a blazing fall / All you ever did was wreck me / Yeah, you wreck me / [Bridge] / I never meant to start a war / I just wanted you to let me in / And instead of using force / I guess I should’ve let you win / I never meant to start a war / I just wanted you to let me in / I guess I should’ve let you win / [Interlude] / Don’t you ever say I just walked away / I will always want you / [Hook 1 & Hook 2] / I came in like a wrecking ball / I never hit so hard in love / All I wanted was to break your walls / All you ever did was wreck me / Yeah you, you wreck me / I came in like a wrecking ball / Yeah, I just closed my eyes and swung / Left me crashing in a blazing fall / All you ever did was wreck me / Yeah, you wreck me",338.0,97.0,27.8372781065,2013
18,19,Wake-Me-Up,Avicii,http://genius.com/Avicii-Wake-Me-Up-lyrics,[Official Music Video] / [Aloe Blacc Music Video] / [Verse 1: Aloe Blacc] / Feeling my way through the darkness / Guided by a beating heart / I can't tell where the journey will end / But I know where to start / They tell me I'm too young to understand / They say I'm caught up in a dream / Well life will pass me by if I don't open up my eyes / Well that's fine by me / [Chorus: Aloe Blacc] / So wake me up when it's all over / When I'm wiser and I'm older / All this time I was finding myself / And I didn't know﻿ I was lost / So wake me up when it's all over / When I'm wiser and I'm older / All this time I was finding myself / And I didn't know ﻿I was lost / [Beat Break] / [Verse 2:Aloe Blacc] / I tried carrying the weight of the world / But I only have two hands / I hope I get the chance to travel the world / But I don't have any plans / I wish that I could stay forever this young / Not afraid to close my eyes / Life's a game﻿ made for everyone / And love is the prize / [Chorus:Aloe Blacc] / So wake me up when it's all over / When I'm wiser and I'm older / All this time I was finding myself / And I didn't know﻿ I was lost / So wake me up when it's all over / When I'm wiser and I'm older / All this time I was finding myself / And I didn't know I was lost / [Outro: Aloe Blacc] / I didn't know I was lost / I didn't know I was lost / I didn't know I was lost / I didn't know I was lost / [Beat Break],251.0,92.0,33.7211155378,2013
19,20,Suit-and-Tie,Justin-Timberlake,http://genius.com/Justin-Timberlake-Suit-and-Tie-lyrics,"[Intro: Justin Timberlake] / I be on my suit and tie shit, tied shit, tied / I be on my suit and tie shit, tied shit / Can I show you a few things? / A few things, a few things, little baby / ‘Cause I be on my suit and tie shit, tied shit / I be on my suit and tie shit, tied shit / Let me show you a few things / Let me show you a few things / [Interlude: Timbaland] / Wait a minute. You ready, JT? / [Verse 1: Justin Timberlake] / I can't wait 'til I get you on the floor, good-lookin' / Going hot, so hot, just like an oven / And owww, burned myself, but just had to touch it / It's so fire and it's all mine / Hey, baby, we don't mind all the watching / ‘Cause if they study close, real close / They might learn something / She ain't nothing but a little doozy when she does it / She's so fire tonight / [Hook: Justin Timberlake] / And as long as I've got my suit and tie / I'ma leave it all on the floor tonight / And you got fixed up to the nines / Let me show you a few things / All pressed up in black and white / And you're dressed in that dress I like / Love is swinging in the air tonight / Let me show you a few things / Let me show you a few things / Show you a few things about love / Now we’re in the swing of love / Let me show you a few things / Show you a few things about love, hey / [Verse 2: Justin Timberlake] / Stop, let me get a good look at it / So thick, now I know why they call it a fatty / Shit so sick got a hit and picked up a habit / That's alright, ‘cause you're all mine / Go on and show 'em who you call daddy / I guess they're just mad / ‘Cause, girl, they wish they had it / My killer, my Thriller, yeah, you're a classic / And you're all mine tonight / [Hook: Justin Timberlake] / And as long as I've got my suit and tie / I'ma leave it all on the floor tonight / And you got fixed up to the nines / Let me show you a few things / All pressed up in black and white / And you're dressed in that dress I like / Love is swinging in the air tonight / Let me show you a few things / Let me show you a few things / Show you a few things about love / Now we’re in the swing of love / Let me show you a few things / Show you a few things about love, hey / [Interlude: Justin Timberlake] / Get out your seat, Hov! / [Verse 3: Jay-Z] / All black at the white shows / White shoes at the black shows / Green card for the Cuban linx / Y'all sit back and enjoy the light show / Nothing exceeds like excess / Stoute got gout from having the best of the best / Is this what it's all about? I'm at the rest- / …aurant with my rant disturbing the guests / Years of distress, tears on the dress / Try to hide her face with some makeup sex / This is truffle season / Tom Ford tuxedos for no reason / All Saints for my angel; Alexander Wang too / Ass-tight Denim and some Dunks / I'll show you how to do this young / No papers, catch vapors / Get high, out Vegas / D'usses on doubles, ain't looking for trouble / You just got good genes so a nigga tryna cuff you / Tell your mother that I love her ‘cause I love you / Tell your father we go farther as a couple / They ain't lose a daughter, got a son / I show you how to do this, huh! / [Hook: Justin Timberlake] / And as long as I've got my suit and tie / I'ma leave it all on the floor tonight / And you got fixed up to the nines / Let me show you a few things / All pressed up in black and white / And you're dressed in that dress I like / Love is swinging in the air tonight / Let me show you a few things / Let me show you a few things / Show you a few things about love / Now we’re in the swing of love / Let me show you a few things / Show you a few things about love, hey",683.0,231.0,78.1273792094,2013
