,rank,songname,artist,urls,lyrics_raw,word_counts,unique_word_counts,lyrkl_score,Year
81,82,La-La-La,Naughty-Boy,http://genius.com/Naughty-Boy-La-La-La-lyrics,"[Intro] / Na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / [?] / [Verse 1] / Hush, don't speak / When you spit your venom, keep it shut I hate it / When you hiss and preach / About your new messiah cause your theories catch fire / [Bridge] / I can't find your silver lining / I don't mean to judge / But when you read your speech, it's tiring / Enough is enough / [Hook] / I'm covering my ears like a kid / When your words mean nothing, I go la la la / I'm turning up the volume when you speak / Cause if my heart can't stop it, I'll find a way to block it, I go / Na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / (I'll found a way to block it, I go) / La la na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / [Verse 2] / If our love is running out of time / I won't count the hours, rather be a coward / When our words collide / I'm gonna drown you out before I lose my mind / [Bridge] / I can't find your silver lining / I don't mean to judge / But when you read your speech, it's tiring / Enough is enough / [Hook] / I'm covering my ears like a kid / When your words mean nothing, I go la la la / I'm turning up the volume when you speak / Cause if my heart can't stop it / I'll find a way to block it, I go / Na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / (I'll found a way to block it, I go) / La la na na , la la la la la na na na na na / La la na na, la la la la la na na na na na / (I'll found a way to block it, oh) [?] / Na na, la la la la la na na na na na / La la na na, la la la la la na na na na na (I'll found a way to block it, I go) / La la na na, la la la la la na na na na na / La la na na, la la la la la na na na na na [?] / I'm covering my ears like a kid / When your words mean nothing, I go la la la / I'm turning up the volume when you speak / Cause if my heart can't stop it, I find a way to block it, I go / I'm covering my ears like a kid / When your words mean nothing, I go la la la / I'm turning up the volume when you speak (when you speak) / Cause if my heart can't stop it, I find a way to block it, I go / Na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / La la na na, la la la la la na na na na na / La la na na, la la la la la na na na na na [?]",538.0,83.0,12.8048327138,2014
82,83,Blurred-Lines,Robin-Thicke,http://genius.com/Robin-Thicke-Blurred-Lines-lyrics,"[Intro: Pharrell & Robin Thicke] / Everybody get up, / WOO! / Hey, hey, hey / Hey, hey, hey / Hey, hey, hey / [Verse 1: Robin Thicke] / If you can't hear what I'm trying to say / If you can't read from the same page / Maybe I'm going deaf / Maybe I'm going blind / Maybe I'm out of my mind / [Bridge: Robin Thicke] / Ok, now he was close / Tried to domesticate you / But you're an animal / Baby, it's in your nature / Just let me liberate you / You don't need no papers / That man is not your maker / And that's why I'm gon' take a / [Hook: Robin Thicke] / Good girl / I know you want it / I know you want it / I know you want it / You're a good girl / Can't let it get past me / You're far from plastic / Talk about getting blasted / I hate these blurred lines / I know you want it / I know you want it / I know you want it / But you're a good girl / The way you grab me / Must wanna get nasty / Go ahead, get at me / [Verse 2: Robin Thicke] / What do they make dreams for / When you got them jeans on / What do we need steam for / You the hottest bitch in this place / I feel so lucky, you wanna hug me / What rhymes with hug me? / Hey! / [Bridge: Robin Thicke] / Ok, now he was close / Tried to domesticate you / But you're an animal / Baby, it's in your nature / Just let me liberate you / You don't need no papers / That man is not your maker / And that's why I'm gon' take a / [Hook: Robin Thicke] / Good girl / I know you want it / I know you want it / I know you want it / You're a good girl / Can't let it get past me / You're far from plastic / Talk about getting blasted / I hate these blurred lines / I know you want it / I know you want it / I know you want it / But you're a good girl / The way you grab me / Must wanna get nasty / Go ahead, get at me / [Verse 3: T.I.] / Hustle Gang Homie / One thing I ask of you / Lemme be the one you back that ass up to / From Malibu to Paris, boo / Had a bitch, but she ain't bad as you / So, hit me up when you pass through / I'll give you something big enough to tear your ass in two / Swag on 'em even when you dress casual / I mean, it's almost unbearable / In a hundred years not dare would I / Pull a Pharcyde, let you pass me by / Nothin' like your last guy, he too square for you / He don't smack that ass and pull your hair like that / So I'm just watching and waitin' / For you to salute the true big pimpin' / Not many women can refuse this pimping / I'm a nice guy, but don't get confused, this pimpin' / [Breakdown: Robin Thicke] / Shake your rump / Get down, get up-a / Do it like it hurt, like it hurt / What you don't like work / Hey! / [Verse 4: Robin Thicke] / Baby, can you breathe / I got this from Jamaica / It always works for me / Dakota to Decatur / No more pretending / Cause now you're winning / Here's our beginning / I always wanted a / [Hook: Robin Thicke] / Good girl / I know you want it / I know you want it / I know you want it / You're a good girl / Can't let it get past me / You're far from plastic / Talk about getting blasted / I hate these blurred lines / I know you want it / I know you want it / I know you want it / But you're a good girl / The way you grab me / Must wanna get nasty / Go ahead, get at me / [Bridge: Pharrell & Robin Thicke] / Everybody get up / Everybody get up / Everybody get up / Hey, Hey, Hey / Hey, Hey, Hey / Hey, Hey, Hey / [Outro: Pharrell & Robin Thicke] / Everybody get up, WOO! / Hey, hey, hey / Hey, hey, hey / Hey, hey, hey",609.0,217.0,77.3218390805,2014
83,84,Do-What-U-Want,Lady-Gaga,http://genius.com/Lady-Gaga-Do-What-U-Want-lyrics,"Yeah (Ohhh) / Turn the mic up / (yeah yeah) / Eh eh eh eh.... / [Verse 1: Lady Gaga] / I, I feel good / I walk alone / But then I trip upon myself and I fall / I, I stand up, and then I'm okay / But then you print some shit that makes me wanna scream / [Pre-Chorus: Lady Gaga] / So do what you want / What you want with my body / Do what you want / Don't stop, let's party / Do what you want / What you want with my body / Do what you want / What you want with my body / Write what you want / Say what you want about me / If you're wondering / Know that I'm not sorry / Do what you want / What you want with my body / What you want with my body / [Chorus: Lady Gaga] / You can't have my heart and / You won't use my mind but / Do what you want with my body / Do what you want with my body / You can’t stop my voice, cause / You don't own my life but / Do what you want with my body / Do what you want with my body / [Verse 2: R. Kelly] / Early morning, longer nights / Tom Ford, private flights / Crazy schedule, fast life / I wouldn't trade it in, cause it's our life / (Let's slow it down) / I could be the drink in your cup / I could be the green in your blunt / Your pusher man / Yeah I got what you want / You want to escape / All of the crazy shit / You're the Marilyn, I'm the president / And I love to hear you sing, girl / [Pre-Chorus 2: R. Kelly] / Do what I want / Do what I want with your body / Do what I want / Do what I want with your body / Back of the club, taking shots, getting naughty / No invitations, it's a private party / Do what I want, do what I want with your body / Do what I want, do what I want with your body / Yea we taking these haters and we roughin' em up / And we layin' in the club like we don't give a fuck / [Chorus: Lady Gaga] / You can't have my heart and / You won't use my mind but / Do what you want with my body / Do what you want with my body / You can’t stop my voice, cause / You don't own my life but / Do what you want with my body / Do what you want with my body / [Bridge: Lady Gaga] / Sometimes I'm scared I suppose / If you ever let me go / I would fall apart / If you break my heart / So just take my body / And don't stop the party / [Chorus: Lady Gaga] / You can't have my heart and / You won't use my mind but / Do what you want with my body / Do what you want with my body / You can’t stop my voice, cause / You don't own my life but / Do what you want with my body / Do what you want with my body / Do what you want with me / What you want with my body / Do what you want with me / What you want with my body, girl / Do what you want with me / What you want with my body / Do what you want with me / What you want with my body, girl / Help me now / Do what you want with my body / Do what you want with my body...",520.0,140.0,37.6923076923,2014
84,85,Cant-Remember-to-Forget-You,Shakira,http://genius.com/Shakira-Cant-Remember-to-Forget-You-lyrics,"[Verse 1: Shakira] / I left a note on my bedpost / Said, ""Not to repeat yesterday’s mistakes"" / What I tend to do when it comes to you / I see only the good, selective memory / The way you make me feel, yeah, you gotta hold on me / I've never met someone so different / Oh, here we go / You a part of me now / You a part of me / So where you go I follow, follow, follow / [Chorus: Shakira] / Ohh Ohh I can't remember to forget you / Ohh Ohh I keep forgetting I should let you go / But when you look at me / The only memory is us kissing in the moonlight / Ohh Ohh I can't remember to forget you / Ohh Ohh I can't remember to forget you / [Verse 2: Rihanna] / I go back again / Fall off the train / Land in his bed / Repeat yesterday’s mistakes / What I'm trying to say is not to forget / You see only the good, selective memory / The way he makes me feel like / The way he makes me feel / I never seemed to act so stupid / Oh, here we go / He a part of me now / He a part of me / So where he goes I follow, follow, follow / [Chorus: Shakira & Rihanna] / Ohh Ohh I can't remember to forget you / Ohh Ohh I keep forgetting I should let you go / But when you look at me / The only memory is us kissing in the moonlight / Ohh Ohh I can't remember to forget you / [Bridge: Shakira] / I rob and I kill to keep him with me / I do anything for that boy / I'd give my last dime to hold him tonight / I do anything for that boy / [Bridge: Rihanna] / I rob and I kill to keep him with me / I do anything for that boy / I'd give my last dime to hold him tonight / I do anything for that boy / [Chorus: Shakira & Rihanna] / Ohh Ohh I can't remember to forget you / Ohh Ohh I keep forgetting I should let you go / But when you look at me / The only memory is us kissing in the moonlight / [Outro: Shakira & Rihanna] / Ohh Ohh I can't remember to forget you / But when you look at me / The only memory / Is us kissing in the moonlight / Ohh Ohh I can't remember to forget you",362.0,104.0,29.8784530387,2014
85,86,Amnesia,5-Seconds-of-Summer,http://genius.com/5-Seconds-of-Summer-Amnesia-lyrics,"[Music Video] / [Verse 1] / I drove by all the places / We used to hang out getting wasted / I thought about our last kiss / How it felt, the way it tasted / And even though your friends tell me you're doing fine / Are you somewhere feeling lonely / Even though he’s right beside you / When he says those words that hurt you / Do you read the ones I wrote you? / Sometimes I start to wonder, was it just a lie? / If what we had was real, how could you be fine? / Cause I'm not fine at all / [Chorus] / I remember the day you told me you were leaving / I remember the make-up running down your face / And the dreams you left behind you didn't need them / Like every single wish we ever made / I wish that I could wake up with amnesia / And forget about the stupid little things / Like the way it felt to fall asleep next to you / And the memories I never can escape / Cause I'm not fine at all / [Verse 2] / The pictures that you sent me / They're still living in my phone / I admit I like to see them / I'll admit I feel alone / And all my friends keep asking / Why I'm not around / It hurts to know you’re happy / Yeah it hurts that you moved on / It’s hard to hear your name / When I haven't seen you in so long / It’s like we never happened / Was it just a lie? / If what we had was real / How could you be fine ? / Cause I'm not fine at all / [Chorus] / I remember the day you told me you were leaving / I remember the make-up running down your face / And the dreams you left behind you didn't need them / Like every single wish we ever made / I wish that I could wake up with amnesia / And forget about the stupid little things / Like the way it felt to fall asleep next to you / And the memories I never can escape / Cause I'm not fine at all / [Bridge] / If today I woke up with you right beside me / Like all of this was just some twisted dream / I'd hold you closer than I ever did before / And you'd never slip away / And you'd never hear me say / [Chorus] / I remember the day you told me you were leaving / I remember the make-up running down your face / And the dreams you left behind you didn't need them / Like every single wish we ever made / [I wish that I could wake up with amnesia / And forget about the stupid little things / Like the way it felt to fall asleep next to you / And the memories I never can escape / [Outro] / Cause I'm not fine at all / No I'm really not fine at all / Tell me this is just a dream / Cause I'm really not fine at all",429.0,165.0,63.4615384615,2014
86,87,No-Mediocre,TI,http://genius.com/TI-No-Mediocre-lyrics,"[Hook: T.I.] / All I fuck bad bitches, I don't want no mediocre ho / Don't want no mediocre, I don't want no mediocre, no! / Bad bitches only, ain't no mediocre ho / Don't want no mediocre, I won't hit no mediocre, yeah / Bad bitch stuntin' on them mediocre hoes / On them mediocre, you stunt on them mediocre / 7, bitches with me and ain't none of them mediocre / From they head to they toes they so far from mediocre / [Verse 1: T.I.] / Right hand in the air, I solemnly swear / I never fuck a bitch if she don’t do her hair, no more / You won’t get no dick if it’s a bush down there / Girl, I should see nothing but pussy when I look down there / Hey, come fuck with a nigga, what better to do? / He call and ask how you doin, tell him ""Better than you"", yeah / I’m kicked back with four pieces like a Kit Kat / Me fucking if you ain’t a dime, just forget that / Pretty face, fat ass, if she don’t have / Have one of these, well, I think I’ll pass / I just handed her the keys to a new drop Jag / When she took it, I took it back, you shoulda asked for a Benz / That’s mediocre bitch! / [Hook] / All I fuck is bad bitches / I don't want no mediocre / Don't want no mediocre / I don't want no mediocre, no / Bad bitches only / Ain't no mediocre / Don't want no mediocre / I won't hit no mediocre / You a bad bitch / Stunting on the mediocre / All over the mediocre / You stunting on the mediocre / Seven bitches with me / And ain't none of them mediocre / From they head to they toes / They so far from mediocre / [Verse 2: / Iggy Azalea / ] / Heard he want to lay it down on Iggy Iggy / Gave it to him twice, now he want a 3, Mike Bibby / Diva, but I need a bad boy, rest in peace, Whitney / Pardon me but I don’t think none of these bitches fucking with me / Want a billboard bitch? Stop running in place / Heels on me saying gimme 6 inches of space / Courtside while designer frames cover my face / Now everybody in the game wanna get 'em a taste / I’m still Grand Hustle first lady, fuck you pay me / Bet he won't go 12 rounds with the million dollar baby / I can change your life quick, stop playing with me / And if you ain't talking money what you saying to me? Iggs / [Hook] / All I fuck is bad bitches / I don't want no mediocre / Don't want no mediocre / I don't want no mediocre, no / Bad bitches only / Ain't no mediocre / Don't want no mediocre / I won't hit no mediocre / You a bad bitch / Stunting on the mediocre / All over the mediocre / You stunting on the mediocre / Seven bitches with me / And ain't none of them mediocre / From they head to they toes / They so far from mediocre / [Verse 3: T.I.] / I'm in Brazil with a bitch / Catch me in a mansion in the hills with a bitch / Get her out them tennis shoes, throw some heels on a bitch / I’m the type of nigga split a mil with a bitch / Hold up, only if she bad though / Out here trying to find someone that better than my last ho / Take her to my castle, drown her in my cash flow / Say your dick so little she can fit it in her asshole / Told me she can't ride this shit no further than a cab go / Said I got that don dick, / she wanna be my tutor / So she give me brain, getting head on the scooter / Had sex on the beach from Bermuda up to Cuba / I done fucked a lot of dimes / but I’m looking for a cuter bitch / You the shit, / what she say when she got to sit / When I ain't around, give a damn who you do it with / Super thick, pretty face, / ménage à veinte / 20 at the same time, / wanna get ya rent paid? / [Hook] / All I fuck is bad bitches / I don't want no mediocre / Don't want no mediocre / I don't want no mediocre, no / Bad bitches only / Ain't no mediocre / Don't want no mediocre / I won't hit no mediocre / You a bad bitch / Stunting on the mediocre / All Over the mediocre / You stunting on the mediocre / Seven bitches with me / And ain't none of them mediocre / From they head to they toes / They so far from mediocre, yeah",735.0,272.0,100.658503401,2014
87,88,Come-with-Me-Now,Kongos,http://genius.com/Kongos-Come-with-Me-Now-lyrics,"[Intro] / Come with me now / Come with me now / Whoa, come with me now / I'm gonna take you down / Whoa, come with me now / I'm gonna show you how / Whoa, come with me now / I'm gonna take you down / Whoa, come with me now / I'm gonna show you how / [Verse 1] / Afraid to lose control / And caught up in this world / I've wasted time, I've wasted breath / I think I've thought myself to death / I was born without this fear / Now only this seems clear / I need to move, I need to fight / I need to lose myself tonight / [Chorus] / Whoa, come with me now / I'm gonna take you down / Whoa, come with me now / I'm gonna show you how / [Verse 2] / I think with my heart and I move with my head / I open my mouth and it's something I've read / I stood at this door before, I'm told / But a part of me knows that I'm growing too old / Confused what I thought with something I felt / Confuse what I feel with something that's real / I tried to sell my soul last night / Funny, he wouldn't even take a bite / [Pre-Chorus] / Far away / I heard him say (Come with me now) / Don't delay / I heard him say (Come with me now) / Far away / I heard him say (Come with me now) / Don't delay / I heard him say (Come with me now) / [Chorus] / Whoa, come with me now / I'm gonna take you down / Whoa, come with me now / I'm gonna show you how / [Guitar Solo] / [Verse 1] / Afraid to lose control / And caught up in this world / I've wasted time, I've wasted breath / I think I've thought myself to death / I was born without this fear / Now only this seems clear / I need to move, I need to fight / I need to lose myself tonight / [Chorus] / Whoa, come with me now / I'm gonna take you down / Whoa, come with me now / I'm gonna show you how",308.0,92.0,27.4805194805,2014
88,89,Believe-Me,Lil-Wayne,http://genius.com/Lil-Wayne-Believe-Me-lyrics,"[Produced by Boi-1da and Vinylz] / [Hook: Drake] / I'm the only one that get the job done / I don't know a nigga that could cover for me / Yeah, got some game from my dad / He said she might say she love me / She don't love me like she say she love me / Believe me, believe me / I'm that nigga, boy they love me in the streets / I'm not tryna find nobody else to beat / I'm the one they come to see because they all / Believe me / [Verse 1: Drake] / Yeah, rip, rip rip / It's been me and Young Tune off the rip / That's the man that put me in this shit / If a nigga fuck with him, I'll put him down quick / Got a verse for anybody wanna talk about the clique / I've been takin' shit light, you don't wanna hear me trip / God damn, do y'all really know who y'all fuckin' with? / Yeah, I mean you can't blame me for wonderin' / Doesn't matter, could be winter or the summer / On the road, I do One Direction numbers, I don't fuckin' miss / Yeah, Stunna and Mack know / When Wayne was gone for eight months, we put this thing up on our back / And I was snappin' off on every single track though / Collect call from the boss like where we at though / I was like, ""Hah, it's our time, nigga"" / He left Rikers in a Phantom, that's my nigga / And I'll been rockin' with the team 'til Carter IX / And we YMCMB, waitin' on somebody to try us, nigga / Yeah / [Hook: Drake] / I'm the only one that get the job done / I don't know a nigga that could cover for me / Yeah, got some game from my dad / He said she might say she love me / She don't love me like she say she love me / Believe me, believe me / I'm that nigga, boy they love me in the streets / I'm not tryna find nobody else to beat / I'm the one they come to see because they all / Believe me / [Verse 2: Lil Wayne] / Lord knows I'll murk one of these niggas, yeah / His and hers Ferraris, nigga / One for me, one for my daughter, nigga / Waitin' for someone to test me like a Harvard nigga / I tote a 223, two Michael Jordans, nigga / Come on, fight these shell cases like a lawyer, nigga / Find out where you stay, and act like we found some oil, nigga / Out of duct tape so when he prayin' I ignore the nigga / All I gotta say is ""sayonara, nigga"" / Drop dead gorgeous but the bitch ain't dyin' for a nigga / Where the real queens at? Shout out Capone and Noreaga / We can shoot it out and see who live to tell the story later / Diamonds in my Rollie face cannot be exfoliated / They think I'm associated, I'm the one that orchestrated / Yayo get her ass whipped, whip that ass like horses racin' / Ain't 'bout what you walk away from, it's 'bout what you walk away with / Dead Presidents, them coffins vacant / I must be doin' somethin' / [Hook: Drake] / I'm the only one that get the job done / I don't know a nigga that could cover for me / Yeah, got some game from my dad / He said she might say she love me / She don't love me like she say she love me / Believe me, believe me / I'm that nigga, boy they love me in the streets / I'm not tryna find nobody else to beat / I'm the one they come to see because they all / Believe me / [Verse 3: Drake] / Had to get it poppin' off the rip / Rich young nigga that ain't never had to trick / Slim Thug flow but you know I like 'em thick / If she get a job at DOA, I drop her off a tip / I had to get it poppin' off the rip / I'm the one they tell yah been reppin' in the 6 / Come into the city and yah niggas get to trippin' / We'll take yah to the Scarborough Bluff and drop you off a cliff / Well damn, just be happy for the man / Nirvana, Coldplay, nigga got bands / Ink from the money, got it all over my hands / Goin' out to Houston, spendin' all of my advance / V Live just took me for a cheque / ""Drake you know I love you, you just took me outta debt"" / Yes, right now you are lookin' at the best / Mothafuck award shows and mothafuck the press like that / [Verse 4: Lil Wayne] / Mothafuck the rest / When they jumped off the porch, I was stumblin' up the steps / I'd give what I collect before I give up my connect / It'd be a cold day in Hell, icicles made of sweat / One finger, slidin' 'cross my neck / Niggas know what that mean like they deaf / Nigga I'll fire this nina like it's her first day / On the job and the bitch overslept / Tune stay humble, nigga I'm a king / Need a horn and a drumroll / They throw mothafuckin' roses at my feet, nigga / I don't step on one rose / I'm the only one that get the job done / I don't know a nigga that can cover for me / Tape a couple kilos to the bitch stomach / She look like she got a bun in the oven from me / Preheat, / believe me / All you gotta do is pay me every week / I had these bitches havin' babies every week / I'm the nigga, see me skatin' in the streets / Gone / [Outro: Drake] / Rip rip, nigga",899.0,351.0,137.042269188,2014
89,90,23,Mike-WiLL-Made-It,http://genius.com/Mike-WiLL-Made-It-23-lyrics,"[Hook: Miley Cyrus] / I'm in the club high on purp with some shades on / Tatted up, mini skirt with my J's on / [Juicy J] / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / [Verse 1: Miley Cyrus] / I be in the club standing on the couch / In them Wolf Greys like it's my house / Drinking out the bottle, I got no respect / Looking like a model, who just got a check / I back it up, cause I don't give a fuck / If you're a lame, that's a shame you can't hang with us / I'm MC Hammer fly, you can't touch / J's so fly I should work at Flight Club / [Bridge: Miley Cyrus] / Put on my J's and dance the whole night away / I’m naughty by nature like I’m Hip-Hop Hooray / With my hands in the sky, I wave ‘em from side to side / My feet on the floor, I’m ’bout to turn up now / [Hook: Miley Cyrus] / I'm in the club high on purp with some shades on / Tatted up, mini skirt with my J's on / [Juicy J] / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / [Verse 2: Wiz Khalifa] / I be rockin' J's or / I be rockin' Taylors / I got lots of flavors, my kick game is major / More kicks than the players, call me up I'm scorin' / Hit it like a free throw, / tongue out like I'm Jordan / Smiley, Miley, come swing the thing right by me / Gotta a joint if you wanna get stoned, got choppers if they wanna try me / Pro athlete I'm not no wannabe / Waitress asked how many bottles? I said 23 / [Bridge: Miley Cyrus] / Put on my J's and dance the whole night away / I’m naughty by nature like I’m Hip-Hop Hooray / With my hands in the sky, I wave ‘em from side to side / My feet on the floor, I’m ’bout to turn up now / [Hook: Miley Cyrus] / I'm in the club high on purp with some shades on / Tatted up, mini skirt with my J's on / [Juicy J] / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / [Verse 3: Juicy J] / I stay showin' out, / my kick game is a beast / I got thirty pair of J's that ain't never been released / Flu game twelve, Space Jam 11 / On the hype beast sick, they gon' need a paramedic / Turn up, turn up, turn up, / I get trippy, I stay live / All this purple in my cup, match them grape 5's / I'm so high, I got three bitches that go bi / I'm so fly, I'm gettin' head like a blow dryer / [Bridge: Miley Cyrus] / Put on my J's and dance the whole night away / I’m naughty by nature like I’m Hip-Hop Hooray / With my hands in the sky, I wave ‘em from side to side / My feet on the floor, I’m ’bout to turn up now / [Hook: Miley Cyrus] / I'm in the club high on purp with some shades on / Tatted up, mini skirt with my J's on / [Juicy J] / J’s on my feet / J’s on my feet / J’s on my feet / So get like me / J’s on my feet / J’s on my feet / J’s on my feet / So get like me",562.0,179.0,57.012455516,2014
90,91,Beachin,Jake-Owen,http://genius.com/Jake-Owen-Beachin-lyrics,"[Verse 1] / So just watching her blonde hair, sun burn, stare at them / , / wack caps / rolling over / Laid back in a thrift store beach chair, dropping limes in her / Corona / Well she looks back, yeah, she throws me a kiss, like honey I sure want you / And it's a hundred and three between her and me and only 92 in Daytona / [Chorus] / And it's sunshine, blue eyes, tan lines, so tight / Rolling white sand, cold can koozie in my hand, just a / summertime / story / Chilling, breazing, sipping, singing whoaoaoh / Beaching / [Verse 2] / We got 2-for-1s, we're at a margarita bar, whatever happens happens / And there's a reggae band, full of dread head, just sittin' in the corner laughing / Well my baby walks over, drops a 20 in a jar, she smiles and shakes it at me / Yeah, she gets 'em going, she gets 'em playing a little, don't worry be happy / [Chorus] [x2] / [Outro] / Beaching, sunshine, blue eyes, tan lines, so tight / Rolling white sand, / cold can / koozie in my hand",163.0,108.0,71.5582822086,2014
91,92,White-Walls,Macklemore-and-Ryan-Lewis,http://genius.com/Macklemore-and-Ryan-Lewis-White-Walls-lyrics,"[Intro: Macklemore] / I wanna be free / I wanna just live / Inside my Cadillac / That is my shit / Now throw it up (I throw that up) / That’s what it is (that’s what it is) / In my C-A-D-I-L-L-A-C, bitch (biatch) / Can’t see me through my tints (nah ah) / I’m riding real slow (slow motion) / In my paint, wet, dripping, shining like my 24s (umbrella) / I ain’t got 24s (nuh-uh) / But I’m on those Vogues / That’s those big white walls, round them hundred spokes / Old school like Olde English in that brown paper bag / I’m rolling in that same whip that my granddad had / Hello haters, damn y’all mad / 30K on the Caddy, now how backpack rap is that? / [Hook: Hollis] / I got that off-black Cadillac, midnight drive / Got that gas pedal, leaning back, taking my time / I’m rolling that roof off, letting in sky / I shine, the city never looked so bright / [Verse 1: Macklemore] / Man I’m lounging in some shit Bernie Mac would’ve been proud in / Looking down from heaven like damn that’s stylish / Smilin’, don’t pay attention to the mileage / Can I hit the freeway? Illegally going 120 / Easy weaving in and out of the traffic / They cannot catch me, I’m smashing / I’m ducking, bucking them out here / I’m looking fucking fantastic, I am up in a classic / Now I know what it’s like under the city lights / Riding into the night, driving over the bridge / The same one we walked across as kids / Knew I’d have a whip but never one like this / Old school, old school, candy paint, two seater / Yea, I’m from Seattle, there’s hella Honda Civics / I couldn’t tell you about paint either / But I really wanted a Caddy so I put in the hours / And roll on over to the dealer / And I found the car I dreamed of, there's a problem with this geezer / Got the keys in and as I was leaving I started screaming / [Hook: Hollis] / I got that off-black Cadillac, midnight drive / Got that gas pedal, leaning back, taking my time / I’m rolling that roof off, letting in sky / I shine, the city never looked so bright / [Verse 2: ScHoolboy Q] / Backwoods and dope / White hoes in the backseat snorting coke / She doing line after line like she’s writing rhymes / I had her inhaling my love, tryna blow my mind / Cadillac pimpin’, / my uncle was on / 14, I stole his keys, me and my niggas was gone / Stealing portions of his liquor, water in his Patron / Driving and smiling like I won the fucking lottery homes / (Fuckin' lottery homes) / Tires with the spokes on it / and the Vogues too / Mustard and mayonnaise, / keeping the buns all on / My dogs hanging out the window / Young as whoosh, fucking like we ball / Tryna fuck 'em all, kill the fucking whips / See what's popping at the mall, meet a bad bitch / Slap her booty with my balls / You can smoke the pussy, I was tearing down the walls / I’m motherfuckin’ awe- / -some, swear these sights tryna hypnotize / Grip the leather steering wheel while I grip the thighs / See the lust stuck up in her eyes / Maybe she like the ride or did she like the smoke? / Or does she want it low? / Cause this shit a Coupe de Ville so you’ll never know / So we cruise for minutes, / my nigga, fuck the limit / Got a window tinted for showing gangstas in it / Slide 'til the gas is finished / Q / [Hook: Hollis] / I got that off-black Cadillac, midnight drive / Got that gas pedal, leaning back, taking my time / I’m rolling that roof off, letting in sky / I shine, the city never looked so bright / [Hook: Hollis] / I got that off-black Cadillac, midnight drive / Got that gas pedal, leaning back, taking my time / I’m rolling that roof off, letting in sky / I shine, the city never looked so bright",611.0,310.0,157.28314239,2014
92,93,She-Looks-So-Perfect,5-Seconds-of-Summer,http://genius.com/5-Seconds-of-Summer-She-Looks-So-Perfect-lyrics,"[Intro: All] / Hey, hey, hey, hey / Hey, hey, hey, hey hey / [Verse 1: Luke] / Simmer down, simmer down / They say we’re too young now to amount to anything else / But look around, we worked too damn hard for this just to give it up now / If you don’t swim, you’ll drown, but don’t move, honey / [Chorus: All] / You look so perfect, standing there in my American Apparel underwear / And I know now, that I’m so down / Your lipstick stain is a work of art, / I got your name tattooed in an arrow heart / And I know now, that I’m so down / Hey, hey / Hey, hey, hey, hey / Hey, hey, hey, hey / [Verse 2: Calum] / Let’s get out, let’s get out cause this deadbeat town’s only here just to keep us down / While I was out, I found myself alone just thinking / If I showed up with a plane ticket and a shiny diamond ring with your name on it / Would you wanna run away too? Cause all I really want is you / [Chorus: All] / You look so perfect, standing there in my American Apparel underwear / And I know now, that I’m so down / I made a mixtape straight out of ‘94 / , I’ve got your ripped skinny jeans lying on the floor / And I know now, that I’m so down / Hey, hey / Hey, hey, hey, hey / Hey, hey, hey, hey / [Chorus: All] / Hey, hey, hey, hey, hey, hey / Hey, hey, hey, hey / You look so perfect, standing there in my American Apparel underwear / And I know now, that I’m so down / Your lipstick stain is a work of art, / I got your name tattooed in an arrow heart / And I know now, that I’m so down / Hey, hey / [Bridge: Luke] / You look so perfect standing there in my American Apparel underwear / And I know now, that I'm so down / Your lipstick stain is a work of art, I got your name tattooed in an arrow heart / And I know now, that I’m so down / [Chorus: All] / Hey, hey, hey, hey, hey, hey / Hey, hey, hey, hey / You look so perfect, standing there in my American Apparel underwear / And I know now, that I’m so down / Your lipstick stain is a work of art, / I got your name tattooed in an arrow heart / And I know now, that I’m so down / Hey, hey",374.0,113.0,34.1417112299,2014
